business_id,name,address,city,state,type,statut,date_statut,latitude,longitude,x,y,gps,original_gps,corrected,correction_method
105158,GLOBAL M.J.L.,8355   Rue Jeanne-Mance ,Montréal,"Québec, Canada",Fruits et légumes prêts à l'emploi,Sous inspection fédérale,20250312,45.535003,-73.638816,293958.23,5043907.91,"45.5352915,-73.6390351","45.5352915,-73.6390351",False,
126079,TUNNEL ESPRESSO BAR,1500   Avenue McGill College ,Montréal,"Québec, Canada",Restaurant service rapide,Ouvert,20221110,45.501934,-73.571189,299236.76,5040226.05,"45.5022325,-73.5726556","45.5022325,-73.5726556",False,
105207,TABAGIE BINGO CHEN,6200   Rue Drake ,Montréal,"Québec, Canada",Épicerie,Ouvert,20131005,45.456985,-73.582244,298367.68,5035231.74,"45.45686,-73.5819981","45.45686,-73.5819981",False,
105208,L'OLIVIER,3610   Rue Wellington ,Verdun,"Québec, Canada",Épicerie avec préparation,Fermé changement d'exploitant,20141218,45.467795,-73.566249,299619.7,5036431.84,"45.4676701,-73.5660527","45.4676701,-73.5660527",False,
105209,FUSION ASIATIQUE SANTE,1550   Boulevard Côte-Vertu ,St-Laurent,"Québec, Canada",Restaurant,Fermé,20150317,45.513584,-73.683476,290464.78,5041534.66,"45.5135497,-73.6831439","45.5135497,-73.6831439",False,
105210,ALIMENTATION KHALID AZZA #22229 (METRO),740  134 Boulevard Côte-Vertu ,St-Laurent,"Québec, Canada",Supermarché,Fermé changement d'exploitant,20190503,45.520734,-73.674158,291194.48,5042327.55,"45.5142942,-73.6832845","45.5142942,-73.6832845",False,
104632,VIANDES IDEAL,42   Avenue Ponner ,Pointe-Claire,"Québec, Canada",Distributeur en gros de produits carnés,Ouvert,20121005,45.462305,-73.786821,282369.95,5035859.66,"45.462128,-73.7870258","45.462128,-73.7870258",False,
104952,TABAGIE BONAVENIR,4232   Rue Wellington ,Verdun,"Québec, Canada",Épicerie,Fermé changement d'exploitant,20230714,45.461532,-73.567122,299550.81,5035735.87,"45.461488,-73.5668714","45.461488,-73.5668714",False,
105244,A & W,1540   Boulevard De Maisonneuve Ouest,Montréal,"Québec, Canada",Restaurant service rapide,Fermé changement d'exploitant,20240715,45.49602,-73.57928,298603.8,5039569.42,"45.4960239,-73.578854","45.4960239,-73.578854",False,
105751,SZECHUAN FOODS,5480  app #5 Avenue Coronation ,Montréal,"Québec, Canada",Cuisine domestique,Fermé,20171030,45.465836,-73.653017,292834.49,5036223.45,,,False,
107187,C/S POINTE -DE-LILE #3288 ECOLE SECONDAIRE CALIXA LAVALLEE,11411   Rue Pelletier ,Montréal,"Québec, Canada",Distributrice automatique,Fermé changement d'exploitant,20190103,,,,,"45.7776546,4.8292055","45.7776546,4.8292055",False,
107188,RESTAURANT PORTOVINO,7999  G001 Boulevard Galeries-d'Anjou ,Anjou,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20151014,45.599054,-73.568533,299453.51,5051018.9,"45.6017748,-73.5646424","45.6017748,-73.5646424",False,
107189,DEPANNEUR WOOLYM,6342   Rue Sherbrooke Est,Montréal,"Québec, Canada",Épicerie avec préparation,Fermé,20170207,45.579847,-73.544778,301305.51,5048883.14,"45.5796755,-73.5444788","45.5796755,-73.5444788",False,
107190,ESSO-TIGRE EXPRESS,5945   Rue Notre-Dame Est,Montréal,"Québec, Canada",Épicerie,Fermé changement d'exploitant,20180221,45.567507,-73.522709,303027.42,5047511.09,"45.5679081,-73.5228173","45.5679081,-73.5228173",False,
107191,SERVICES ALIMENTAIRES EXCELSO,7101   Rue Notre-Dame Est,Montréal,"Québec, Canada",Cafétéria,Fermé,20170803,45.580089,-73.512704,303808.58,5048909.14,"45.5810522,-73.515827","45.5810522,-73.515827",False,
107192,MON EPICIER BIO,9223   Boulevard Langelier ,St-Léonard,"Québec, Canada",Autres,Fermé,20190604,45.604796,-73.602747,296785.22,5051659.89,"45.6052589,-73.6006891","45.6052589,-73.6006891",False,
107221,DEPANNEUR P.A.T. LU,16268   Terrasse Sainte-Maria-Goretti ,Montréal,"Québec, Canada",Épicerie,Fermé changement d'exploitant,20150608,45.698797,-73.483242,306105.05,5062101.63,"45.6988885,-73.4828983","45.6988885,-73.4828983",False,
107231,SUBWAY LANGELIER,7373  C1 Boulevard Langelier ,St-Léonard,"Québec, Canada",Restaurant service rapide,Fermé changement d'exploitant,20190108,45.591486,-73.572436,299148.31,5050178.22,"45.6203648,-73.6183479","45.6203648,-73.6183479",False,
107276,RESTAURANT MC DONALD'S,5252   Chemin Côte-des-Neiges ,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20220428,45.496018,-73.621564,295299.05,5039573.32,"45.4956378,-73.6215871","45.4956378,-73.6215871",False,
107279,PIZZA MORY,4702   Rue Verdun ,Verdun,"Québec, Canada",Restaurant,Ouvert,20140428,45.457983,-73.571788,299185.59,5035341.81,"45.4579345,-73.5715564","45.4579345,-73.5715564",False,
107392,POULET LASALLE,1611   Avenue Dollard ,LaSalle,"Québec, Canada",Restaurant service rapide,Fermé,20170131,45.428147,-73.629663,294653.89,5032031.84,"45.4283622,-73.6293327","45.4283622,-73.6293327",False,
107419,MONTREAL POUTINE,161 B  Rue Saint-Paul Est,Montréal,"Québec, Canada",Restaurant service rapide,Fermé,20150430,45.507081,-73.552715,300680.84,5040796.94,"45.5071295,-73.5527718","45.5071295,-73.5527718",False,
107434,LA DROGHERIA,180   Rue Beaubien Est,Montréal,"Québec, Canada",Épicerie avec préparation,Fermé,20170713,45.531764,-73.607058,296438.09,5043544.21,"45.5316839,-73.6069667","45.5316839,-73.6069667",False,
107475,RESTAURANT VERSES/MECHANT BOEUF BAR ET BRASSERIE,124   Rue Saint-Paul Ouest,Montréal,"Québec, Canada",Restaurant,Fermé,20180823,45.50381,-73.554734,300522.8,5040433.54,"45.5039175,-73.5543844","45.5039175,-73.5543844",False,
107492,MARCEL LES POMMES,7070  C24 Avenue Henri-Julien ,Montréal,"Québec, Canada",Kiosque,Ouvert,20131218,45.536867,-73.614928,295824.23,5044112.14,"45.5173611,-73.571674","45.5173611,-73.571674",False,
107542,LE RESTAURANT BUFFALO BILL EXPRESS,620   Avenue 90e ,LaSalle,"Québec, Canada",Restaurant service rapide,Fermé changement d'exploitant,20151125,45.423202,-73.641474,293728.76,5031483.84,"45.423495,-73.6417743","45.423495,-73.6417743",False,
107566,RESTAURANT PHO HAOI,6230   Chemin Côte-des-Neiges ,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20231211,45.501105,-73.632729,294427.42,5040140.04,"45.5009523,-73.6327751","45.5009523,-73.6327751",False,
107621,PLATS CUISINES DE LA PROMENADE-TRATTORIA,1031   Rue Fleury Est,Montréal,"Québec, Canada",Épicerie avec préparation,Fermé,20140306,45.558144,-73.659136,292376.32,5046482.56,"45.5582657,-73.6593735","45.5582657,-73.6593735",False,
107624,RESTAURANT LES BELLES-SOEURS,2251   Rue Marie-Anne Est,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20191107,45.535973,-73.56837,299460.31,5044008.61,"45.5360897,-73.5685201","45.5360897,-73.5685201",False,
107625,RESTAURANT LE TAROT,500   Rue Marie-Anne Est,Montréal,"Québec, Canada",Restaurant,Ouvert,20140930,45.523853,-73.579696,298574.35,5042662.53,"45.5236939,-73.5797188","45.5236939,-73.5797188",False,
107627,LE CENTRE LE BEAU VOYAGE,4540   Rue Garnier ,Montréal,"Québec, Canada",Centre d'accueil,Ouvert,20140812,45.531293,-73.577456,298750.13,5043489.24,"45.5311308,-73.577496","45.5311308,-73.577496",False,
107628,TABAGIE PLACE FRONTENAC,2600  135 Rue Ontario Est,Montréal,"Québec, Canada",Épicerie,Ouvert,20150312,45.533752,-73.552052,300734.54,5043760.83,"45.5505228,-73.5410819","45.5505228,-73.5410819",False,
107629,DAME TARTINE,1653   Rue Ontario Est,Montréal,"Québec, Canada",Restaurant,Ouvert,20141006,45.525177,-73.55986,300124.0,5042808.36,"45.5252079,-73.5600104","45.5252079,-73.5600104",False,
107630,DEPANNEUR K,900   Boulevard De Maisonneuve Est,Montréal,"Québec, Canada",Épicerie,Fermé changement d'exploitant,20151211,45.517063,-73.559535,300148.76,5041906.59,"45.5170933,-73.5592715","45.5170933,-73.5592715",False,
107631,CAFE EN COULEUR,1212   Boulevard De Maisonneuve Est,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20170208,45.519226,-73.557581,300301.56,5042146.84,"45.5191564,-73.5573831","45.5191564,-73.5573831",False,
107632,A & W,845  205 Rue Sainte-Catherine Est,Montréal,"Québec, Canada",Restaurant,Fermé,20250625,45.516058,-73.558378,300239.05,5041794.89,"45.5202567,-73.5545203","45.5202567,-73.5545203",False,
107634,LA POURVOIRIE BOUFFE ET BIERE D'ICI,176   Rue Jean-Talon Est,Montréal,"Québec, Canada",Épicerie,Fermé,20210108,45.535999,-73.616585,295694.66,5044015.82,"45.5359359,-73.616416","45.5359359,-73.616416",False,
107635,LE CANARD LIBERE,176   Rue Jean-Talon Est,Montréal,"Québec, Canada",Épicerie avec préparation,Fermé,20170615,45.535999,-73.616585,295694.66,5044015.82,"45.5359359,-73.616416","45.5359359,-73.616416",False,
104772,TABAGIE SY (HENRI BOURASSA EST),590   Boulevard Henri-Bourassa Est,Montréal,"Québec, Canada",Épicerie,Ouvert,20121206,45.555327,-73.668043,291680.3,5046170.93,"45.5558344,-73.6681718","45.5558344,-73.6681718",False,
105247,GARDERIE KINDERSKOOL,7401  307 Avenue Chester ,Montréal,"Québec, Canada",Garderie,Fermé,20141128,45.460058,-73.653851,292767.97,5035581.45,"37.7104805,-122.4703165","37.7104805,-122.4703165",False,
105250,GARDERIE JARDIN D'AZUCENAS S.E.N.C.,6734   Rue Saint-Denis ,Montréal,"Québec, Canada",Garderie,Ouvert,20130410,45.535924,-73.609245,296267.92,5044006.71,"45.5356885,-73.6092476","45.5356885,-73.6092476",False,
105251,GARDERIE LA FEE DES NEIGES INC.,3393   Rue Jean-Brillant ,Montréal,"Québec, Canada",Garderie,Ouvert,20131007,45.496942,-73.621028,295341.09,5039675.95,"45.4970873,-73.6211544","45.4970873,-73.6211544",False,
105253,EL RINCON DOMINICAIN,7349 A  Rue Saint-Hubert ,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20130715,45.5418,-73.61559,295773.27,5044660.48,"48.8638059,2.3796166","48.8638059,2.3796166",False,
105254,RESTAURANT TROIS CONTINENTS,756   Rue Bélanger ,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20131108,45.538763,-73.610439,296175.08,5044322.41,"45.5386629,-73.6103597","45.5386629,-73.6103597",False,
105267,BISTRO OLIVE ORANGE,1901   Rue Visitation ,Montréal,"Québec, Canada",Restaurant,Fermé,20151014,45.52178,-73.560856,300045.96,5042430.86,"45.5186755,-73.5541683","45.5186755,-73.5541683",False,
105357,MAISON ORCHARD INC,5565   Chemin Côte-Saint-Antoine ,Montréal,"Québec, Canada",Garderie,Fermé,20141216,45.473354,-73.615905,295737.7,5037054.05,"45.4753936,-73.6140646","45.4753936,-73.6140646",False,
105373,GARDERIE BEBE ET CIE,4830   Boulevard Saint-Jean ,Pierrefonds,"Québec, Canada",Garderie,Fermé,20240516,45.489665,-73.850587,277396.54,5038919.94,"45.489156,-73.8513105","45.489156,-73.8513105",False,
105374,CENTRE DE LA PETITE ENFANCE TOLDOS,845   Avenue Querbes ,Outremont,"Québec, Canada",Garderie,Ouvert,20130123,45.524542,-73.613648,295922.26,5042742.35,"45.524423,-73.6130686","45.524423,-73.6130686",False,
105375,ACADEMIE PRESCOLAIRE MYRIAM STE-GENEVIEVE-PIERREFONDS,17540   Boulevard Gouin Ouest,Pierrefonds,"Québec, Canada",Garderie,Fermé changement d'exploitant,20250320,45.46794,-73.883657,274800.13,5036517.46,"45.4674332,-73.8836801","45.4674332,-73.8836801",False,
105384,S.U.B.-SOMETCO INC. (RESTAURANT SUBWAY),100   Rue Beaubien Ouest,Montréal,"Québec, Canada",Restaurant service rapide,Fermé,20200723,45.529149,-73.610784,296146.64,5043254.03,"45.5282445,-73.6089492","45.5282445,-73.6089492",False,
105391,RESTAURANT-ANNE,2525 B  Rue Provost ,Lachine,"Québec, Canada",Restaurant,Fermé,20150721,45.441844,-73.686746,290190.71,5033562.77,"45.4419318,-73.68007","45.4419318,-73.68007",False,
105398,CAFE SINO,4688   Rue Jarry Est,St-Léonard,"Québec, Canada","Bar salon, taverne",Fermé changement d'exploitant,20170131,45.577337,-73.59753,297188.45,5048607.88,"45.5769752,-73.597374","45.5769752,-73.597374",False,
105418,PIZZA PIZZA,1846   Rue Sainte-Catherine Ouest,Montréal,"Québec, Canada",Restaurant service rapide,Ouvert,20130129,45.493165,-73.58002,298545.64,5039252.19,"45.4928886,-73.5798525","45.4928886,-73.5798525",False,
105419,BOULANGERIE JAURA,3804   Rue Wellington ,Verdun,"Québec, Canada",Pâtisserie/Boulangerie,Fermé changement d'exploitant,20200124,45.465893,-73.566727,299582.1,5036220.56,"45.4659207,-73.566585","45.4659207,-73.566585",False,
105420,GARDERIE LES PETITS TRESORS,5301   Rue Wellington ,Verdun,"Québec, Canada",Garderie,Ouvert,20130522,45.453592,-73.567845,299493.56,5034853.55,"45.4535516,-73.5680838","45.4535516,-73.5680838",False,
105424,GARDERIE ABRI DES ANGES,6273   Avenue 25e ,Montréal,"Québec, Canada",Garderie,Ouvert,20131112,45.563525,-73.575507,298905.74,5047071.06,"47.3630197,-68.3448735","47.3630197,-68.3448735",False,
105427,VISTA CO CO MARCHE LATINO,5770   Rue Jean-Talon Est,St-Léonard,"Québec, Canada",Épicerie,Fermé,20131120,45.584446,-73.58068,298504.3,5049396.44,"45.5846577,-73.5803185","45.5846577,-73.5803185",False,
105429,CENTRE DE LA PETITE ENFANCE BISCUIT,4200   Rue Saint-Antoine Ouest,Montréal,"Québec, Canada",Garderie,Ouvert,20130822,45.478761,-73.58869,297866.23,5037652.2,"45.4781041,-73.5875546","45.4781041,-73.5875546",False,
105430,LE MANGUIER DE MONTREAL,7480   Rue Saint-Hubert ,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20140922,45.542724,-73.617607,295615.95,5044763.34,"45.542578,-73.6176669","45.542578,-73.6176669",False,
105432,MARCHE WILLIAM,555   Rue Église ,Verdun,"Québec, Canada",Épicerie,Fermé,20191001,45.462969,-73.571231,299229.65,5035895.86,,,False,
105434,DEPANNEUR SAGADBF,7431   Rue Saint-Jacques ,Montréal,"Québec, Canada",Épicerie,Fermé changement d'exploitant,20230117,45.453387,-73.637248,294065.2,5034837.72,"45.4535528,-73.6373198","45.4535528,-73.6373198",False,
105436,JARDIN IWAKI,5887   Rue Sherbrooke Ouest,Montréal,"Québec, Canada",Restaurant,Fermé,20240115,45.468906,-73.619037,295492.13,5036560.11,"45.4690715,-73.6191877","45.4690715,-73.6191877",False,
105437,GARDERIE LES DAUPHINS DE L'EST,11048   Rue Notre-Dame Est,Montréal-Est,"Québec, Canada",Garderie,Fermé,20170629,,,,,"45.6276541,-73.4996904","45.6276541,-73.4996904",False,
105438,PATISSERIE CUP CAKE COFFEE,7380   Chemin Côte-Saint-Luc ,Montréal,"Québec, Canada",Pâtisserie/Boulangerie,Fermé,20150313,45.461735,-73.657588,292476.12,5035768.38,"45.4714865,-73.6481479","45.4714865,-73.6481479",False,
105439,CENTRE D'HEBERGEMENT L'ENTRE-TOIT,6177   Rue Saint-Jacques ,Montréal,"Québec, Canada",Résidence de personnes âgées,Ouvert,20130507,45.463938,-73.616319,295703.81,5036007.71,"45.4641022,-73.6165592","45.4641022,-73.6165592",False,
105440,CAFE FARAH,5147   Chemin Côte-des-Neiges ,Montréal,"Québec, Canada",Autres,Fermé changement d'exploitant,20130131,45.49518,-73.619243,295480.31,5039479.93,"45.4954994,-73.6194946","45.4954994,-73.6194946",False,
105441,LAVE AUTO DECARIE 2012 INC. (CAFE BLVD),6649   Boulevard Décarie ,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20140415,45.491593,-73.646425,293355.16,5039084.82,"45.4918502,-73.6464224","45.4918502,-73.6464224",False,
105460,TREATS,1550   Boulevard De Maisonneuve Ouest,Montréal,"Québec, Canada",Casse-croûte,Fermé,20160608,45.495949,-73.579293,298602.8,5039561.57,"45.4958579,-73.5787801","45.4958579,-73.5787801",False,
105473,C.P.E ROSEMONDE,4025   Rue Bellechasse ,Montréal,"Québec, Canada",Garderie,Ouvert,20131028,45.561042,-73.576289,298844.44,5046795.19,"45.561225,-73.5765065","45.561225,-73.5765065",False,
105475,GARDERIE EN ACTION,6011   Boulevard Robert ,St-Léonard,"Québec, Canada",Garderie,Ouvert,20131105,45.592645,-73.591692,297645.98,5050308.5,"45.5929459,-73.592147","45.5929459,-73.592147",False,
104627,CUISINE COLLECTIVE A TOUTE VAPEUR,13673  app.2 Rue Notre-Dame Est,Montréal,"Québec, Canada",Traiteur,Fermé,20131003,45.662308,-73.493532,305304.02,5058046.26,,,False,
104630,RESTAURANT SPORTIF ZABANA,3388   Rue Jean-Talon Est,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20130322,45.560429,-73.596906,297234.87,5046728.75,"45.560366,-73.5967588","45.560366,-73.5967588",False,
104793,LA BELLE PROVINCE,388   Avenue Dorval ,Dorval,"Québec, Canada",Restaurant service rapide,Fermé changement d'exploitant,20140423,45.444155,-73.740912,285954.07,5033830.87,"45.4451492,-73.742917","45.4451492,-73.742917",False,
104809,CAFE BAR DORVAL,349  349 Avenue Dorval ,Dorval,"Québec, Canada","Bar salon, taverne",Ouvert,20121023,45.444942,-73.74097,285949.76,5033918.34,"45.3953944,-75.640192","45.3953944,-75.640192",False,
104826,BATADOIR,6583   Boulevard Saint-Laurent ,Montréal,"Québec, Canada",Casse-croûte,Fermé,20130516,45.531051,-73.610341,296181.53,5043465.35,"45.5310248,-73.6099221","45.5310248,-73.6099221",False,
104827,FAMIJEUNES,3904  3964 Rue Notre-Dame Ouest,Montréal,"Québec, Canada",Restaurant mets pour emporter,Ouvert,20130514,45.478569,-73.582866,298321.57,5037630.41,"45.4776753,-73.584526","45.4776753,-73.584526",False,
105008,ADDINGTON HOUSE/ C.O.R.E.,6205   Avenue Clanranald ,Montréal,"Québec, Canada",Cafétéria,Fermé,20161025,45.487109,-73.644803,293480.99,5038586.28,"45.4872551,-73.6447408","45.4872551,-73.6447408",False,
105125,GARDERIE EDUCATIVE L'ARC- EN- CIEL DU PLATEAU,2440   Avenue Mont-Royal Est,Montréal,"Québec, Canada",Garderie,Ouvert,20121212,45.538515,-73.569254,299391.47,5044291.23,,,False,
105129,BO-BON GATEAUX ET PETITS PLATS,7500   Avenue La Devinière ,Anjou,"Québec, Canada",Pâtisserie/Boulangerie,Fermé,20140224,45.606241,-73.558352,300248.38,5051817.0,"45.6060512,-73.5584074","45.6060512,-73.5584074",False,
105130,R ET Y,9221   Rue De Grosbois ,Montréal,"Québec, Canada",Traiteur,Fermé changement d'exploitant,20200921,45.610229,-73.531649,302331.49,5052259.07,"45.6103245,-73.5319361","45.6103245,-73.5319361",False,
105131,DEPANNEUR NZAYEE,8116   Rue Hochelaga ,Montréal,"Québec, Canada",Épicerie,Fermé,20131209,45.595048,-73.523492,302967.17,5050571.73,"45.5951549,-73.5231989","45.5951549,-73.5231989",False,
105757,TAVERNE MERCHANT ROYAL (MAGDALEN SUR LE PERMIS M.A.P.A.Q.),394   Rue Saint-Jacques ,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20140807,45.50199,-73.559825,300124.8,5040231.58,"45.5018025,-73.5597068","45.5018025,-73.5597068",False,
105758,RESTAURANT HELENA,438   Rue McGill ,Montréal,"Québec, Canada",Restaurant,Ouvert,20130424,45.500537,-73.558195,300252.08,5040069.98,"45.5002464,-73.5584154","45.5002464,-73.5584154",False,
105759,CAFE BISTRO VAN HOUTE,359   Avenue Président-Kennedy ,Montréal,"Québec, Canada",Restaurant,Fermé,20140409,45.50739,-73.569608,299360.86,5040832.31,"30.4234549,-9.5959417","30.4234549,-9.5959417",False,
105760,EPICERIE HONG FAN,1025   Boulevard Saint-Laurent ,Montréal,"Québec, Canada",Épicerie,Fermé,20140612,45.508011,-73.559779,300128.93,5040900.64,"45.5081635,-73.5597201","45.5081635,-73.5597201",False,
105761,ASSOCIATION ETUDIANTE FACULTE DES ARTS,855   Rue Sherbrooke Ouest,Montréal,"Québec, Canada",Restaurant service rapide,Fermé,20171128,45.503373,-73.575045,298935.55,5040386.24,"45.5045678,-73.5744477","45.5045678,-73.5744477",False,
105956,DALIA PATISSERIE CASSE-CROUTE,3585   Rue Beaubien Est,Montréal,"Québec, Canada",Casse-croûte,Fermé changement d'exploitant,20180710,45.557928,-73.58376,298260.86,5046449.69,"45.5579308,-73.5839753","45.5579308,-73.5839753",False,
105980,KRAZY CMACK,6275   Avenue Somerled ,Montréal,"Québec, Canada",Épicerie avec préparation,Fermé,20170412,45.470799,-73.635417,294211.65,5036772.51,"45.4708395,-73.635857","45.4708395,-73.635857",False,
106096,SERVICE LE CAMION CHEESE (LOCAL DE PREPARATION),1189   Rue Montagne ,Montréal,"Québec, Canada",Local de préparation,Fermé,20140521,45.497244,-73.573704,299039.73,5039705.05,"45.4973171,-73.5735072","45.4973171,-73.5735072",False,
106097,LE CHEESE TRUCK (CAMION PLAQUE L590453),5976   Avenue Monkland ,Montréal,"Québec, Canada",Camion-cuisine,Fermé,20201006,45.471491,-73.626549,294905.2,5036848.22,"45.4713207,-73.6263833","45.4713207,-73.6263833",False,
